,angle
233,75.478009981586
234,76.7540015461161
235,80.6366564705617
236,83.80825547426369
237,88.57906767312909
238,88.85259934948898
239,94.117565279847
240,61.84311168867062
241,57.86655594179391
242,52.86637363716915
243,52.56090478777907
244,51.37143927135703
245,51.13062934834139
246,50.20879505304667
247,50.5138909924215
248,49.465646441953794
249,49.27153109263249
250,62.68304875039493
251,62.56379802011113
252,59.721150072236085
253,58.553605683842584
254,56.79426677200092
255,53.10466549954712
256,52.62702263229657
257,51.58289473167991
258,50.27264519466688
259,50.690127394460696
260,64.03238044727516
261,63.436615644574225
262,62.20082019306796
263,59.83824534772211
264,61.305426614685665
265,60.31686649820514
266,59.95853393525691
267,63.75186788867943
268,61.4492029465135
269,63.91166669082024
270,64.01083590015631
271,62.17993942332356
272,60.37855050557048
273,58.20453916494442
274,58.61110415230812
275,55.1043084471035
276,56.34039827748769
277,55.40509283529809
278,53.95643180009309
279,55.5741696984662
280,59.46805042488412
281,59.510787429946426
282,55.34869457022479
283,54.56761406939527
284,51.86326169827744
285,52.09742671635052
286,52.72029165984772
287,50.32510449042923
288,51.467152987716936
289,51.11499444555692
290,60.599877041864076
291,58.98637884089303
292,56.543851201463276
293,56.76508071153423
294,55.52702297379983
295,56.256513615830904
296,57.101677093811915
297,55.062593829234366
298,53.312216836835375
299,52.5005278134177
300,66.07155025625059
301,69.40200430269876
302,76.1071309916938
303,78.73097172481798
304,82.91264055304202
305,87.27752514864598
306,92.2546961868537
307,95.80965455307357
308,97.2227457099771
309,102.00821800278541
310,59.382395879818205
311,60.34512222996903
312,58.22647503929782
313,56.830418361774875
314,55.9160993134049
315,53.51689656462945
316,52.28439663207207
317,50.27659899322092
318,48.992663768122036
319,50.3591484477519
320,65.28681991365644
321,67.02374996628818
322,70.89231210465339
323,75.16625543294569
324,79.04525249814195
325,84.89076105124293
326,87.77056193141296
327,91.158260797818
328,96.63914312810448
329,97.63617573291954
330,66.0981885021507
331,66.46476270987431
332,68.10850374372681
333,71.35710653201122
334,70.1875040734439
335,72.1108892081385
336,77.29952657228709
337,73.97880685519824
338,77.34711998190868
339,74.88659686010807
340,66.19381634864052
341,72.42324546705586
342,75.30193127050612
343,77.77359387511538
344,83.05223722116807
345,87.26149673766459
346,92.33204008540068
347,94.05847620908786
348,100.84112173863888
349,105.85258776865412
350,64.09456994661102
351,65.88634394185311
352,64.87217099190903
353,67.19655952170915
354,66.70213733546832
355,65.59028828395452
356,68.61369538810149
357,70.83971103024139
358,74.67476396466876
359,72.8656064035778
360,63.33335557076791
361,68.93801065870561
362,70.47634889329794
363,73.9548196977556
364,74.79417543692522
365,80.47530860307548
366,83.91358173361398
367,87.1839636050938
368,87.19406289417167
369,96.96602917501818
370,59.508777327091906
371,60.23948946868885
372,59.66145142332386
373,59.72560045578638
374,59.00772148544696
375,57.76027337240424
376,57.75923154618502
377,58.176431224609196
378,55.77056567874244
379,55.08745779239959
380,62.405622664998276
381,58.534898267055425
382,56.901782168184695
383,55.95903061686925
384,54.991276793331714
385,55.21202737892111
386,53.27901102794165
387,51.64538412825917
388,51.69837741783451
389,48.7692271459079
390,63.3946497506276
391,65.64245296040563
392,67.14692142896372
393,71.50450389102569
394,71.275098871525
395,72.12296841023384
396,72.40073968152119
397,72.50488353308546
398,76.42523467144851
399,79.00090001919013
400,64.97121949988167
401,68.34380740952246
402,72.86054934238594
403,78.06791126270542
404,80.66137505985398
405,82.98820585410833
406,90.90215157592702
407,92.4422674956962
408,93.49278527269107
409,100.93032346186372
410,66.32664610763119
411,68.58294543210833
412,71.84918099351161
413,76.7410331293044
414,79.58932687668587
