#Frame             a1           a2
    6159      59.2033      97.3907
    6160      72.6457      58.3215
    6161      67.2854      50.9787
    6162      70.0579      41.4354
    6163      79.0385      58.6559
    6164      64.9350      40.6702
    6165      57.6563      57.5290
    6166      66.5172      51.5977
    6167      65.3605      52.1582
    6168      74.7121      77.6576
    6169      65.8814      47.0973
    6170      52.5051      52.0066
    6171      59.6642      55.3863
    6172      80.1247      57.6197
    6173      69.5562      47.1642
    6174      68.0814      44.1988
    6175      69.2598      53.2251
    6176      73.7241      38.9880
    6177      74.0372      51.4652
    6178      73.0610      54.4829
    6179      68.6276      49.4152
    6180      59.1364      50.6588
    6181      52.4379      59.6487
    6182      62.9805      53.2382
    6183      63.5282      54.1884
    6184      54.8961      55.2085
    6185      65.9902      51.0825
    6186      68.2379      49.9112
    6187      64.1762      42.9064
    6188      76.2200      44.6132
    6189      67.6647      56.0539
    6190      65.2468      57.4931
    6191      69.7287      58.2560
    6192      68.4107      42.7018
    6193      82.3509      56.7586
    6194      73.2373      57.8947
    6195      64.1732      46.0900
    6196      68.2370      52.4302
    6197      78.0693      57.5910
    6198      68.4465      93.0164
    6199      73.7284      95.4050
    6200      70.4978      89.3323
    6201      36.8194      96.3457
    6202      60.2536      47.0026
    6203      38.8389      77.7198
    6204      46.0468      76.6486
    6205      46.3108      76.2960
    6206      44.8500      88.9248
    6207      44.8344      78.5025
    6208      35.0633      71.4752
    6209      47.0401      69.3967
    6210      44.6568      67.7188
    6211      49.9027      79.8773
    6212      44.7051      91.3198
    6213      41.5225      73.7316
    6214      37.6953      56.5254
    6215      48.1304      74.8717
    6216      39.2246      74.9076
    6217      48.9097      83.9730
    6218      54.9204      58.5445
    6219      58.6017      57.0919
    6220      61.1633      62.2213
    6221      52.5531      58.2036
    6222      62.1286      55.5946
    6223      60.1301      59.7950
    6224      42.8716      53.5872
    6225      64.8827      60.6351
    6226      50.5539      50.4915
    6227      49.6811      53.4425
    6228      60.3271      52.2257
    6229      59.7309      47.2910
    6230      48.5658      53.9888
    6231      59.6061      55.3257
    6232      54.1838      54.9938
    6233      61.1247      50.4340
    6234      49.2790      56.8673
    6235      61.2220      57.1451
    6236      55.9474      65.7692
    6237      59.5367      71.5174
    6238      55.1220      63.8735
    6239      52.1525      66.5489
    6240      50.1373      56.3482
    6241      39.6590      78.1435
    6242      44.7548      61.4974
    6243      42.9133      89.2447
    6244      37.7346      83.2612
    6245      48.1291      75.9652
    6246      40.0207      73.4736
    6247      48.2218      71.6714
    6248      38.8404      82.8403
    6249      56.2322      86.0913
    6250      37.9153      91.2397
    6251      55.2776      54.7040
    6252      53.9245      52.2352
    6253      65.0942      43.0204
    6254      61.2136      82.4832
    6255      74.1468      74.0361
    6256      84.1789      62.1481
    6257      86.9092      66.7177
    6258      89.0240      72.4808
    6259      79.3732      65.1801
    6260      75.4508      66.0201
    6261      81.2796      84.6327
    6262      61.2321      83.6816
    6263      36.6066      99.3489
    6264      58.9582      94.1017
    6265      44.8890      83.5508
    6266      52.7676     103.1480
    6267      39.8529      72.5571
    6268      42.4283      72.7256
    6269      43.8022      79.8987
    6270      51.0106      79.6668
    6271      36.8075      82.6621
    6272      49.5775      71.1855
    6273      59.6067      63.0539
    6274      54.3296      56.2437
    6275      56.3727      63.0953
    6276      63.8785      50.9132
    6277      47.3867      52.5385
    6278      49.2997      55.9764
    6279      56.6332      54.3853
    6280      54.3966      52.4480
    6281      57.5510      53.0972
    6282      52.3981      47.3804
    6283      61.2778      55.5266
    6284      57.8283      59.1803
    6285      57.9927      56.4944
    6286      68.6795      55.1945
    6287      60.1565      56.5853
    6288      51.5798      49.8174
    6289      47.0766      48.8778
    6290      62.9170      59.2403
    6291      58.1441      51.8799
    6292      57.9093      52.4959
    6293      55.4687      49.5123
    6294      67.1277      52.1339
    6295      53.6268      40.3010
    6296      54.9007      53.8232
    6297      59.2474      65.6781
    6298      58.0842      44.4657
    6299      52.1752      52.1566
    6300      44.9960      55.1810
    6301      42.1494      66.0781
    6302      46.6154      86.0239
    6303      42.0347      72.3606
    6304      53.8538      70.2135
    6305      42.8899      67.5799
    6306      44.1925      73.5265
    6307      40.4593      72.5370
    6308      38.0426      84.1925
    6309      41.9097      65.1752
    6310      41.8691      63.4276
    6311      53.2609      42.6404
    6312      63.9775      59.3347
    6313      46.1518      88.0391
    6314      35.4268      75.5218
    6315      44.3555      70.5900
    6316      39.9789      68.6973
    6317      44.5807      74.7884
    6318      41.3730      60.5602
    6319      47.4675      78.6834
    6320      46.9156      67.1475
    6321      35.0195      73.7190
    6322      39.4044      60.5778
    6323      41.6077      85.1906
    6324      41.3170      73.1133
    6325      45.1718      78.5231
    6326      40.8235      87.6371
    6327      50.7948      72.8642
    6328      47.6549      71.8369
    6329      46.7759      81.6781
    6330      41.8212      81.5319
    6331      45.3854      71.8181
    6332      37.9509      78.3904
    6333      46.0753      82.9494
    6334      38.7121      79.5637
    6335      47.4845      72.0051
    6336      40.4544      78.7081
    6337      42.1443      82.6009
    6338      34.1695      83.7697
    6339      42.8676      68.9739
    6340      52.9636      82.2703
    6341      38.1498      66.9722
    6342      43.0509      75.4463
    6343      39.6365      73.2725
    6344      43.0514      67.1508
    6345      47.4541      72.5675
    6346      48.1736      69.8886
    6347      43.7211      81.1356
    6348      33.6248      62.9219
    6349      47.6652      71.9839
    6350      39.9325      67.1791
    6351      43.1884      76.1187
    6352      43.1920      68.7262
    6353      53.9760     111.2429
    6354      46.6178     102.9564
    6355      40.2133      97.5345
    6356      52.1166     105.7616
    6357      45.3958      75.0913
    6358      44.9600      84.1187
    6359      57.0684      88.1095
    6360      36.8444      68.6368
    6361      35.9350      64.2375
    6362      41.1686      76.9331
    6363      42.8561      57.5660
    6364      50.6411      51.5346
    6365      71.5203      49.6515
    6366      72.3187      59.8500
    6367      64.1886      41.6628
    6368      71.1302      49.9128
    6369      63.4429      87.0849
    6370      60.6303      49.8958
    6371      67.2671      46.7198
    6372      72.1560      51.0598
    6373      65.8941      49.4135
    6374      70.6275      48.4158
    6375      75.7218      58.6614
    6376      66.7618      50.1198
    6377      77.1952      74.1976
    6378      74.5657      66.5062
    6379      71.0376      95.5790
    6380      51.8330      88.9275
    6381      47.1582     103.5152
    6382      44.9758      92.4907
    6383      52.8196      98.6116
    6384      36.5232      91.8963
    6385      47.2205     104.0066
    6386      44.1276      83.8519
    6387      33.9172      76.9533
    6388      46.2617      97.7958
    6389      42.3092      72.5743
    6390      39.7155      85.4014
    6391      37.6401      81.1390
    6392      59.2919      50.1751
    6393      56.5848      59.4023
    6394      57.7077      52.3969
    6395      70.6138      52.7306
    6396      71.3539      62.0914
    6397      67.5236      45.8948
    6398      75.8542      47.5412
    6399      78.4343      47.3898
    6400      74.2644      71.4516
    6401      58.2238      53.1584
    6402      74.3218      53.9043
    6403      65.4060      43.8407
    6404      69.7961      52.8977
    6405      70.5953      48.8521
    6406      66.3753      50.5190
    6407      63.0271      48.4707
    6408      81.3205      55.7894
    6409      74.2284      49.6489
    6410      77.3554      67.8136
    6411      79.9746      79.5692
    6412      74.1219      70.9620
    6413      66.7717      89.9154
    6414      64.5066      90.0239
    6415      62.5247      88.4708
    6416      66.2680      82.5271
    6417      70.0600      88.4809
    6418      66.7252      79.6224
    6419      65.7462      90.2822
    6420      71.7170      89.9488
    6421      75.4839      71.9424
    6422      56.4717     101.2263
    6423      66.8728      86.9023
    6424      60.5845      96.5158
    6425      53.2451     111.0963
    6426      59.3454      89.1667
    6427      55.1282      90.3770
    6428      66.9196      94.7078
    6429      74.0364      76.6805
    6430      70.3868      83.3043
    6431      43.3937      93.1945
    6432      60.2000     105.8092
    6433      73.3943      63.4480
    6434      73.0233      58.7956
    6435      81.8591      57.5128
    6436      78.6297      80.1448
    6437      77.7629      65.5599
    6438      71.0929      49.5477
    6439      77.9597      51.9502
    6440      68.6619      57.4640
    6441      71.0418      44.3306
    6442      71.0812      58.1948
    6443      73.1477      37.3194
    6444      85.0292      50.4318
    6445      71.6585      64.2645
    6446      66.6839      49.2429
    6447      71.4124      47.3588
    6448      69.9574      57.6446
    6449      74.3187      48.0157
    6450      54.4410      57.1277
    6451      61.8305      59.0959
    6452      51.5405      53.1598
    6453      75.9735      57.8331
    6454      68.9267      52.8383
    6455      75.7593      55.8711
    6456      75.1341      57.5945
    6457      71.9006      51.9083
    6458      70.1520      49.3531
    6459      68.3818      45.9722
    6460      73.2072      66.2845
    6461      69.2147      81.5742
    6462      79.1277      78.0536
    6463      76.5284      67.1341
    6464      72.6827      56.1093
    6465      65.9715      53.4516
    6466      71.9106      51.7418
    6467      72.6920      41.2288
    6468      73.7209      52.1798
    6469      64.3514      37.2600
    6470      38.7184      91.9941
    6471      44.0723      69.9855
    6472      48.1128      75.9709
    6473      48.1681      67.0091
    6474      41.7429      77.9484
    6475      40.2583      75.4964
    6476      55.4696      91.1560
    6477      37.9277      77.9357
    6478      34.9704      87.3912
    6479      43.3467      77.8157
    6480      40.0331      83.8613
    6481      39.5426      77.1664
    6482      39.7130      68.2727
    6483      42.0352      79.4425
    6484      35.4337      79.4582
    6485      67.0948      54.1320
    6486      45.0760      48.9715
    6487      57.7105      56.9410
    6488      56.0493      52.9416
    6489      61.7076      62.1934
    6490      53.9470      55.9205
    6491      61.8057      54.6047
    6492      56.8036      52.0681
    6493      59.3609      56.1730
    6494      55.5455      60.5544
    6495      68.6910      53.8952
    6496      52.3368      53.1997
    6497      51.6312      49.8911
    6498      59.3291      68.2831
    6499      65.6780      67.8631
    6500      50.3396      65.2030
    6501      54.5597      61.1175
    6502      60.7702      61.3275
    6503      50.8000      62.8996
    6504      61.3381      56.2286
    6505      52.0339      58.6097
    6506      52.7005      85.6053
    6507      44.7322      80.6900
    6508      48.7248      81.2089
    6509      43.4194      67.4062
    6510      37.5411      90.9316
    6511      42.1276      98.8860
    6512      39.1002     119.4725
    6513      50.2696     111.3116
    6514      48.4797     106.6304
    6515      52.5300      93.8900
    6516      43.2785     111.3988
    6517      49.0792     110.0570
    6518      47.4143     101.0453
    6519      66.4026      86.8795
    6520      70.2386      85.6745
    6521      70.6591      81.0558
    6522      52.1060     101.0193
    6523      48.3191      91.4354
    6524      51.7177     107.8555
    6525      56.4639     116.6784
    6526      42.6799     106.0343
    6527      53.2102     101.8745
    6528      48.2136     101.1544
    6529      45.9356      71.6977
    6530      46.7102      90.3537
    6531      36.7654      77.3777
    6532      42.7182      84.3123
    6533      46.8198      79.7765
    6534      47.1845      86.9810
    6535      49.4217      90.0123
    6536      38.9600      86.4914
    6537      55.7026      81.8336
    6538      45.7310      86.2255
    6539      48.1789      66.7299
    6540      43.9263      70.0863
    6541      42.6919      77.7827
    6542      48.7944     107.3899
    6543      50.1589     101.9552
    6544      38.2518      86.9915
    6545      44.1940     103.7989
    6546      45.9124     100.6265
    6547      46.9918     105.5821
    6548      38.8846     110.2251
    6549      40.2492      87.5504
    6550      45.4792      98.1965
    6551      40.1786     105.9065
    6552      46.3867     106.1867
    6553      45.1038     105.2126
    6554      48.1872     106.7640
    6555      32.7104     101.5502
    6556      72.9308      91.2260
    6557      63.8785      87.8751
    6558      56.9743      92.6997
    6559      78.5137      81.3937
    6560      72.8380      84.9996
    6561      79.2285      78.2481
    6562      74.6921      68.4381
    6563      67.4657      71.3374
    6564      72.9595      77.8502
    6565      71.1205      71.4199
    6566      74.0552      67.2459
    6567      82.4202      63.5115
    6568      76.4523      63.6926
    6569      61.4199      43.8157
    6570      68.0026      66.9702
    6571      74.5300      56.6942
    6572      70.3779      54.2352
    6573      75.0447      51.6738
    6574      67.0005      56.2765
    6575      76.2427      56.1077
    6576      59.4942      42.7104
    6577      57.7979      52.0407
    6578      64.9536      41.0085
    6579      63.2470      39.3553
    6580      74.6018      48.4029
    6581      70.5204      43.6816
    6582      74.4782      62.8946
    6583      72.3862      54.8913
    6584      63.1475      36.3593
    6585      78.1025      53.2521
    6586      71.3795      44.5426
    6587      71.0864      54.5063
    6588      70.2770      48.6021
    6589      77.8157      45.0111
    6590      73.8373      42.7738
    6591      68.0255      57.8913
    6592      57.3192      49.3199
    6593      68.8839      49.4015
    6594      65.2540      57.8228
    6595      70.5983      44.0963
    6596      64.3251      46.6357
    6597      66.0463      52.7175
    6598      70.0746      44.0392
    6599      65.8135      42.5987
    6600      68.9012      45.0579
    6601      79.4286      52.3562
    6602      60.7967      38.3945
    6603      72.7146      37.5650
    6604      67.9116      42.4334
    6605      77.4099      47.0901
    6606      61.6827      46.5929
    6607      72.1269      49.8770
    6608      75.0598      46.6894
    6609      80.6447      69.4113
    6610      78.8671      64.8311
    6611      71.0658      68.6517
    6612      84.2512      58.3496
    6613      73.9458      62.5738
    6614      83.7409      63.3567
    6615      76.4239      66.2139
    6616      71.8099      69.6768
    6617      68.4338      83.8156
    6618      61.8500     108.0112
    6619      65.8240      92.0872
    6620      69.6468      95.4239
    6621      74.9924      86.5868
    6622      68.0899      93.2036
    6623      55.4484     112.4875
    6624      62.3663      92.8420
    6625      64.9207      86.7564
    6626      70.5542     106.0757
    6627      37.8230      96.2475
    6628      40.4839     105.5671
    6629      45.0500      97.9647
    6630      50.4884      94.7522
    6631      50.6712      98.4935
    6632      41.1707      97.3424
    6633      56.3178     100.7234
    6634      47.1662     112.8515
    6635      46.3109     109.6142
    6636      53.0853     100.4934
    6637      43.4242     117.7508
    6638      49.0110      92.6731
    6639      43.4311      81.3495
    6640      45.3244      81.7410
    6641      45.8547      81.1248
    6642      45.1792      75.0942
    6643      47.1360      91.5266
    6644      45.4293      80.2974
    6645      39.6873      96.5865
    6646      51.7227      98.1958
    6647      50.7279      98.1803
    6648      69.0437      82.8355
    6649      72.5999      86.1455
    6650      59.6626      97.7084
    6651      71.2687      90.7375
    6652      72.8826      96.9908
    6653      48.7618     107.3983
    6654      41.1331      79.1229
    6655      42.4768      70.2712
    6656      43.3009      75.4126
    6657      44.8873      65.5657
    6658      44.6627      60.9207
    6659      44.8811      82.4900
    6660      37.2426      78.3849
    6661      43.4378      63.1227
    6662      42.2052      79.9846
    6663      46.9013      83.4201
    6664      49.2497      79.9579
    6665      49.7552      88.3022
    6666      39.3478      78.7910
    6667      48.3567      81.7103
    6668      43.6631      67.5753
    6669      37.1292      77.0345
    6670      44.9374      82.6898
    6671      49.6740      76.7753
    6672      47.1211     104.9297
    6673      54.7100      96.9559
    6674      42.2494      92.3307
    6675      47.6982      76.6987
    6676      42.7605      68.9278
    6677      51.6165      49.6848
    6678      53.8118      55.9416
    6679      79.5619      55.2593
    6680      69.5510      55.2725
    6681      58.4671      64.4320
    6682      37.8638      77.7097
    6683      44.0917      75.2242
    6684      37.2319      74.5289
    6685      35.7306      85.5336
    6686      48.6227      92.4550
    6687      75.2236      93.6553
    6688      50.5561      94.7157
    6689      45.2262      69.9431
    6690      35.9433      73.1709
    6691      41.1868      76.4097
    6692      59.2749      88.3010
    6693      42.7634      81.1383
    6694      47.8851      82.8891
    6695      44.0294      64.9656
    6696      36.5335      74.7480
    6697      62.0110      56.7823
    6698      56.3331      60.0335
    6699      63.7493      59.1068
    6700      57.2117      58.1112
    6701      61.0508      50.4605
    6702      52.8714      52.0140
    6703      48.7176      56.7626
    6704      57.9809      64.9099
    6705      67.4257      51.3724
    6706      77.1646      43.4262
    6707      74.7453      53.2061
    6708      73.1963      43.1489
    6709      63.7955      38.8846
    6710      69.3896      36.5262
    6711      72.6180      42.6133
    6712      68.0868      40.4645
    6713      80.4312      52.5631
    6714      76.2258      44.6156
    6715      72.1567      47.7129
    6716      76.9826      57.6016
    6717      76.8381      61.6888
    6718      76.4882      49.6571
    6719      73.2612      58.8663
    6720      83.6205      43.3940
    6721      52.1692      56.0971
    6722      41.3906      72.2800
    6723      46.1478      93.1859
    6724      41.9132      62.7343
    6725      54.1301      58.1798
    6726      69.7916      52.9122
    6727      75.3366      51.9483
    6728      76.3365      55.8260
    6729      67.9492      55.6628
    6730      72.4918      59.0058
    6731      78.7698      60.4529
    6732      54.3018      53.1843
    6733      62.0005      60.6517
    6734      56.1228      57.4181
    6735      58.3473      50.0373
    6736      63.4713      61.5921
    6737      43.8967      54.8584
    6738      49.2018      62.5349
    6739      63.1759      53.6047
    6740      55.8661      49.7077
    6741      57.0800      66.3091
    6742      53.3426      62.1177
    6743      62.2261      63.7939
    6744      59.5380      65.3491
    6745      71.7106      48.5372
    6746      65.7937      52.5934
    6747      74.7147      49.6578
    6748      77.3409      51.7213
    6749      77.0834      59.1065
    6750      72.8630      58.0278
    6751      75.7417      48.5417
    6752      72.9896      47.0938
    6753      80.2222      55.9593
    6754      52.2346      56.2748
    6755      42.7671      74.0759
    6756      62.2255      61.8359
    6757      47.1838      68.8094
    6758      40.0459      77.8178
    6759      53.0070      91.9266
    6760      47.9296      92.8938
    6761      35.9728     102.3745
    6762      44.9730      94.1217
    6763      39.9163     107.9576
    6764      40.6282      87.1649
    6765      37.9382      80.8594
    6766      49.1870      98.9155
    6767      38.2896     102.1612
    6768      57.4480     107.8967
    6769      41.4600     102.8491
    6770      54.6023     110.0249
    6771      49.2045     104.8927
    6772      48.8412     105.0145
    6773      44.7624     103.3893
    6774      39.6759      91.4880
    6775      41.3771      90.8536
    6776      47.6968      95.7814
    6777      47.8123     104.9924
    6778      43.5865     105.5243
    6779      61.1065      99.4893
    6780      77.6726      90.3076
    6781      79.7623      79.8229
    6782      75.1265      70.4623
    6783      82.0082      64.8539
    6784      88.2099      63.9911
    6785      89.0155      76.5089
    6786      72.0524      74.9553
    6787      71.3202      92.4325
    6788      82.3485      56.7438
    6789      70.2882      70.4130
    6790      71.4074      58.1037
    6791      76.4847      46.9994
    6792      81.7569      52.6876
    6793      74.6872      49.6846
    6794      50.7689      46.8481
    6795      64.8270      45.7524
    6796      68.9582      47.2115
    6797      70.6019      35.3056
    6798      72.7166      46.3895
    6799      68.2603      48.6123
    6800      67.8594      52.8682
    6801      72.5200      53.2532
    6802      71.8246      53.1065
    6803      70.8492      52.1322
    6804      64.9743      41.1770
    6805      71.4008      52.5226
    6806      71.7109      48.8581
    6807      67.7216      55.6969
    6808      81.0974      63.8107
    6809      75.5023      58.1321
    6810      68.8527      48.6611
    6811      73.0796      48.0097
    6812      74.6650      51.2768
    6813      83.2181      89.5278
    6814      81.2810      75.5484
    6815      76.3776      65.2763
    6816      71.6981      92.0805
    6817      66.4632      87.2509
    6818      75.6708      70.7755
    6819      76.9622      67.9459
    6820      83.1531      85.1189
    6821      76.6100      57.8628
    6822      77.1393      63.0240
    6823      63.7126      37.0340
    6824      55.5068      54.5790
    6825      50.3382      55.1748
    6826      56.6450      45.7592
    6827      64.3071      53.3935
    6828      60.6711      63.1460
    6829      58.0922      57.5081
    6830      60.3645      56.6271
    6831      56.3246      61.2280
    6832      59.5098      64.0912
    6833      64.2604      54.3450
    6834      53.9900      57.1696
    6835      56.0283      49.3319
    6836      57.1379      67.6074
    6837      58.9677      63.1955
    6838      52.9461      55.5536
    6839      62.6897      65.8981
    6840      59.0885      74.1898
    6841      52.5522      45.5004
    6842      60.0122      49.0347
    6843      59.2871      61.9085
    6844      63.2709      53.9436
    6845      56.5908      53.2924
    6846      58.3883      55.8640
    6847      73.5748      45.2913
    6848      72.3978      60.5153
    6849      64.3022      46.1538
    6850      61.2396      67.8207
    6851      48.4593      54.1486
    6852      40.6411      96.0374
    6853      48.9683      82.6264
    6854      43.9678      94.6860
    6855      43.2342      96.2923
    6856      65.2515     103.4198
    6857      62.3251      92.1195
    6858      57.9352      95.7953
    6859      60.8380      96.4310
    6860      52.6444     102.3129
    6861      58.6029      91.2378
    6862      53.2036      90.2407
    6863      49.2410      93.8690
    6864      40.4205      85.8025
    6865      44.3274      71.6362
    6866      41.2312      77.6316
    6867      39.5872      89.9461
    6868      38.9692      94.6197
    6869      58.6511      80.4652
    6870      40.0021      79.2513
    6871      41.4666      80.9536
    6872      44.5533      78.4341
    6873      55.3157      88.9902
    6874      63.2477      67.1607
    6875      58.9904      59.7861
    6876      74.4692      48.9156
    6877      70.5155      47.5171
    6878      74.1313      60.7581
    6879      71.4386      46.0035
    6880      62.1886      43.2995
    6881      75.7523      53.9205
    6882      78.1932      56.8000
    6883      59.9416      42.6160
    6884      56.6638      53.2246
    6885      55.7602      56.7420
    6886      50.2216      48.8519
    6887      62.1234      57.4670
    6888      51.7714      57.3463
    6889      58.9107      65.9151
    6890      56.3339      51.8037
    6891      55.8457      57.4139
    6892      53.9830      54.8604
    6893      66.7324      53.8923
    6894      63.2213      64.5710
    6895      61.9720      67.7788
    6896      60.3815      61.4475
    6897      73.8595      53.5138
    6898      79.9075      45.8221
    6899      72.4734      54.9137
    6900      86.7305      69.0012
    6901      73.7825      78.4498
    6902      78.1001      72.8518
    6903      75.2391      70.9794
    6904      79.9514      66.7839
    6905      71.0727      67.3701
    6906      73.0394      81.7692
    6907      71.7984      94.7006
    6908      74.0523      82.3577
    6909      69.4007      90.9092
    6910      65.8516      99.8314
    6911      57.4532      96.6327
    6912      66.5444      98.2094
    6913      65.2840      99.9578
    6914      58.8814      87.7346
    6915      60.5389      82.0455
    6916      61.6092      97.9913
    6917      58.2355     102.9295
    6918      69.6412      86.9820
    6919      67.3468      75.3645
    6920      68.2041      92.7843
    6921      52.5455      99.6905
    6922      61.0453      99.0196
    6923      56.8328     106.9480
    6924      40.0799      95.1706
    6925      57.4151      85.2002
    6926      46.9233      92.7442
    6927      41.7021      75.7999
    6928      38.5243      92.0132
    6929      50.6532      70.9981
    6930      44.7767      80.7570
    6931      45.0668      75.7976
    6932      43.9118      77.4858
    6933      51.4071      61.0901
    6934      57.2772      50.2347
    6935      68.5137      64.9170
    6936      74.5032      47.5255
    6937      47.3367      56.9236
    6938      62.7402      67.5696
    6939      65.7059      66.6729
    6940      60.5972      64.9146
    6941      78.0204      54.6900
    6942      72.2973      56.4807
    6943      70.2331      48.6796
    6944      67.6187      58.4731
    6945      73.1929      58.1266
    6946      72.9158      44.4372
    6947      73.7636      93.3851
    6948      50.2827     105.1885
    6949      67.1557      86.7639
    6950      73.8893      85.4314
    6951      57.5391      98.5624
    6952      70.2050      66.1057
    6953      82.9472      59.2880
    6954      72.8208      56.4853
    6955      76.2990      52.9670
    6956      67.1422      77.4037
    6957      76.3127      52.3954
    6958      75.8562      62.5113
    6959      69.9204      40.0771
    6960      75.3436      55.3817
    6961      73.7688      64.3451
    6962      67.8364      47.9689
    6963      77.6964      50.5448
    6964      68.1781      43.3566
    6965      72.7594      42.0144
    6966      70.4346      50.7442
    6967      72.4100      47.8715
    6968      67.0308      53.9099
    6969      76.9140      44.5521
    6970      77.4698      51.3228
    6971      71.3692      86.9766
    6972      81.9327      65.7356
    6973      84.9092      62.4094
    6974      80.5713      77.5329
    6975      85.6410      59.0974
    6976      65.0513      86.5597
    6977      56.6005      96.9427
    6978      70.0046      90.3177
    6979      45.5838      95.5019
    6980      40.5717      97.3263
    6981      47.6500      96.6653
    6982      64.0449      92.7333
    6983      62.6737     100.1833
    6984      66.7656     100.7678
    6985      57.3000      96.3220
    6986      62.9113     104.4133
    6987      71.4472      86.6857
    6988      66.1270      92.7566
    6989      62.4509      91.8157
    6990      69.3069      82.0159
    6991      62.0569     102.3835
    6992      51.0448     101.5316
    6993      75.1930      84.6400
    6994      75.2463      93.5630
    6995      63.6591      92.3477
    6996      56.1476      99.9349
    6997      66.1989      87.2117
    6998      65.8039     103.7499
    6999      66.6818      86.2213
    7000      67.6151      95.4483
    7001      48.5565      91.5513
    7002      48.7150     100.2670
    7003      44.4072     101.9198
    7004      44.0988      96.0841
    7005      37.4629     103.9717
    7006      49.9858      96.5928
    7007      48.2828      97.4764
    7008      39.7409     106.1654
    7009      46.6490      98.0877
    7010      44.9607      91.9074
    7011      52.2322     110.9595
    7012      47.0294      92.5683
    7013      42.6775      88.1762
    7014      47.4041      99.0847
    7015      50.9110      81.5995
    7016      60.8963      96.3761
    7017      57.9353     108.9565
    7018      57.4465     106.3496
    7019      64.0205      93.7707
    7020      61.0231      92.8506
    7021      58.0220      94.0943
    7022      61.3085      94.0814
    7023      85.2564      67.7170
    7024      76.9707      66.9954
    7025      67.1578      53.5911
    7026      68.0248      56.3227
    7027      67.5527      37.6612
    7028      65.2086      48.4736
    7029      74.1702      56.4070
    7030      67.8973      46.0788
    7031      73.0564      43.7473
    7032      66.2887      46.6210
    7033      67.8863      58.9539
    7034      63.0569      42.9430
    7035      72.4644      46.5060
    7036      63.1614      46.2293
    7037      74.8582      76.0615
    7038      71.0114      61.1810
    7039      72.2761      46.9581
    7040      75.2802      78.7476
    7041      67.7894      76.1232
    7042      80.7673      80.7995
    7043      81.4255      66.4245
    7044      76.0708      73.7538
    7045      84.8161      72.1534
    7046      67.9492      90.3481
    7047      69.9358      95.7152
    7048      66.1832      92.3117
    7049      67.8706      78.5715
    7050      64.0269     105.1339
    7051      66.2270     108.4757
    7052      66.4923      97.1215
    7053      67.5822      87.4009
    7054      58.3761      94.7938
    7055      39.2125      71.8468
    7056      44.3141      96.7195
    7057      32.2433     108.1528
    7058      46.2529      87.1804
    7059      50.5409      91.7902
    7060      35.0210      83.6981
    7061      57.8658      97.2463
    7062      52.3774      87.7534
    7063      39.4349      99.2008
    7064      43.2187      79.8781
    7065      35.6838      90.4191
    7066      44.1594      96.6172
    7067      49.1924      86.1774
    7068      45.0605      93.2624
    7069      38.4116      94.3028
    7070      52.5777     100.2354
    7071      51.9865     104.0136
    7072      42.8528      95.7165
    7073      54.3222      96.1549
    7074      48.6889     100.5718
    7075      49.9306     104.5153
    7076      54.7344     103.5714
    7077      61.9834      87.8304
    7078      67.6430      90.6722
    7079      60.5977      91.6561
    7080      66.3991      91.3960
    7081      74.3042      81.4445
    7082      68.0454      87.7819
    7083      70.8973      85.7608
    7084      60.8958      95.8881
    7085      68.7556      86.9681
    7086      60.4824     102.0085
    7087      59.8548      96.9815
    7088      66.3917      88.8613
    7089      73.8015      79.6827
    7090      64.4539      96.3944
    7091      61.2675      79.8727
    7092      59.5337      93.9612
    7093      53.7178      93.0550
    7094      61.6710      99.9783
    7095      66.1947     106.4307
    7096      74.2690      91.4876
    7097      69.0992      83.0141
    7098      70.0685      92.7605
    7099      69.2786      82.4605
    7100      66.9768      67.6133
    7101      81.2799      69.5003
    7102      61.4063      97.2092
    7103      65.7844      90.1223
    7104      88.0239      65.9523
    7105      80.1569      64.8117
    7106      67.1212      89.7062
    7107      63.8742      86.1188
    7108      67.4146      88.6706
    7109      89.9844      66.6544
    7110      82.0898      73.1032
    7111      83.1340      68.2895
    7112      79.5940      57.2471
    7113      78.4140      79.5926
    7114      85.1683      47.9944
    7115      80.6083      78.5879
    7116      71.7283      55.9217
    7117      62.5222      58.2003
    7118      73.5389      53.8784
    7119      71.5322      53.8855
    7120      79.5314      82.8026
    7121      79.8031      64.3662
    7122      73.5754      84.8321
    7123      72.9498      70.5643
    7124      69.0103      64.7605
    7125      79.2196      68.5579
    7126      64.2778      55.4911
    7127      54.5665      52.3203
    7128      38.4461      79.3451
    7129      40.7241      72.9108
    7130      39.0796      66.9124
    7131      38.4448      74.9112
    7132      46.1925      63.9529
    7133      47.2080      58.2616
    7134      40.4425      79.2534
    7135      36.0066      68.1336
    7136      42.8303      72.6966
    7137      40.0848      70.7568
    7138      42.6572      73.3487
    7139      38.2228      70.0528
    7140      41.1207      81.8578
    7141      39.9517      90.4909
    7142      35.7073      87.8503
    7143      41.2162     101.3280
    7144      44.1722      92.7121
    7145      39.9841      91.7147
    7146      34.5578      98.6080
    7147      31.1603      90.9356
    7148      49.9659     112.0234
    7149      57.6441      86.7041
    7150      60.7586      98.4053
    7151      74.3297      71.0652
    7152      80.4127      70.2142
    7153      78.5942      63.3470
    7154      69.0957      77.3792
    7155      67.8211      69.9144
    7156      69.3602      82.1483
    7157      73.5024      65.9191
